ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
92019,2,2022,I,Y,0,0,0
92019,2,2022,R,N,14598,4923966,337
92020,2,2022,A,Y,0,0,0
92020,2,2022,C,N,2261,13369694,5913
92020,2,2022,I,Y,0,0,0
92020,2,2022,R,N,20680,6564998,317
92021,2,2022,A,Y,0,0,0
92021,2,2022,C,N,1268,6274432,4948
92021,2,2022,I,Y,0,0,0
92021,2,2022,R,N,21337,7576657,355
92024,2,2022,A,Y,0,0,0
92024,2,2022,C,Y,0,0,0
92024,2,2022,I,Y,0,0,0
92024,2,2022,R,Y,19312,7046266,365
92025,2,2022,A,Y,0,0,0
92025,2,2022,C,Y,2047,9940071,4856
92025,2,2022,I,Y,0,0,0
92025,2,2022,R,Y,15520,4823816,311
92026,2,2022,A,Y,0,0,0
92026,2,2022,C,N,600,3585166,5975
92026,2,2022,I,Y,0,0,0
92026,2,2022,R,N,18106,6135144,339
92027,2,2022,A,Y,0,0,0
92027,2,2022,C,Y,1589,9820547,6180
92027,2,2022,I,Y,0,0,0
92027,2,2022,R,Y,16282,4684641,288
92028,2,2022,A,Y,0,0,0
92028,2,2022,C,Y,1580,6163851,3901
92028,2,2022,I,Y,0,0,0
92028,2,2022,R,Y,16918,6255552,370
92029,2,2022,A,Y,0,0,0
92029,2,2022,C,Y,0,0,0
92029,2,2022,I,Y,0,0,0
92029,2,2022,R,N,7211,2823478,392
92036,2,2022,A,Y,0,0,0
92036,2,2022,C,Y,0,0,0
92036,2,2022,I,Y,0,0,0
92036,2,2022,R,Y,2368,1307512,552
92037,2,2022,A,Y,0,0,0
92037,2,2022,C,Y,0,0,0
92037,2,2022,I,Y,0,0,0
92037,2,2022,R,Y,19132,8385000,438
92040,2,2022,A,Y,0,0,0
92040,2,2022,C,Y,0,0,0
92040,2,2022,I,Y,0,0,0
92040,2,2022,R,N,13998,5179533,370
92045,2,2022,C,Y,0,0,0
92045,2,2022,I,Y,0,0,0
92045,2,2022,R,Y,0,0,0
92049,2,2022,A,Y,0,0,0
92049,2,2022,C,Y,0,0,0
92049,2,2022,I,Y,0,0,0
92049,2,2022,R,Y,0,0,0
92054,2,2022,A,Y,0,0,0
92054,2,2022,C,Y,1336,8408343,6294
92054,2,2022,I,Y,0,0,0
92054,2,2022,R,Y,15908,5061242,318
92055,2,2022,A,Y,0,0,0
92055,2,2022,C,Y,0,0,0
92055,2,2022,I,Y,0,0,0
92055,2,2022,R,Y,0,0,0
92056,2,2022,A,Y,0,0,0
92056,2,2022,C,N,1147,10435894,9098
92056,2,2022,I,Y,0,0,0
92056,2,2022,R,N,20304,5847077,288
92057,2,2022,A,Y,0,0,0
92057,2,2022,C,Y,0,0,0
92057,2,2022,I,Y,0,0,0
92057,2,2022,R,N,19721,5634611,286
92058,2,2022,A,Y,0,0,0
92058,2,2022,C,Y,0,0,0
92058,2,2022,I,Y,0,0,0
92058,2,2022,R,Y,7171,3033300,423
92059,2,2022,A,Y,0,0,0
92059,2,2022,C,Y,0,0,0
92059,2,2022,I,Y,0,0,0
92059,2,2022,R,N,527,312938,594
92060,2,2022,A,Y,0,0,0
92060,2,2022,C,Y,0,0,0
92060,2,2022,I,Y,0,0,0
92060,2,2022,R,Y,0,0,0
92061,2,2022,A,Y,0,0,0
92061,2,2022,C,Y,0,0,0
92061,2,2022,I,Y,0,0,0
92061,2,2022,R,N,997,687777,690
92064,2,2022,A,Y,0,0,0
92064,2,2022,C,Y,0,0,0
92064,2,2022,I,Y,0,0,0
92064,2,2022,R,N,15572,4707030,302
92065,2,2022,A,Y,0,0,0
92065,2,2022,C,Y,1349,3119927,2313
92065,2,2022,I,Y,0,0,0
92065,2,2022,R,Y,12256,5362610,438
92066,2,2022,A,Y,0,0,0
92066,2,2022,C,Y,0,0,0
92066,2,2022,I,Y,0,0,0
92066,2,2022,R,Y,0,0,0
92067,2,2022,A,Y,0,0,0
92067,2,2022,C,N,361,2138552,5924
92067,2,2022,I,Y,0,0,0
92067,2,2022,R,N,3865,4397661,1138
92068,2,2022,A,Y,0,0,0
92068,2,2022,C,Y,0,0,0
92068,2,2022,I,Y,0,0,0
92068,2,2022,R,Y,0,0,0
92069,2,2022,A,Y,0,0,0
92069,2,2022,C,Y,1317,8373293,6358
92069,2,2022,I,Y,0,0,0
92069,2,2022,R,Y,14991,4183093,279
92070,2,2022,A,Y,0,0,0
92070,2,2022,C,Y,0,0,0
92070,2,2022,I,Y,0,0,0
92070,2,2022,R,Y,0,0,0
92071,2,2022,A,Y,0,0,0
92071,2,2022,C,Y,1415,7150155,5053
92071,2,2022,I,Y,0,0,0
92071,2,2022,R,Y,19881,5740429,289
92072,2,2022,A,Y,0,0,0
92072,2,2022,C,Y,0,0,0
92072,2,2022,I,Y,0,0,0
92072,2,2022,R,Y,0,0,0
92075,2,2022,A,Y,0,0,0
92075,2,2022,C,N,692,2282025,3298
92075,2,2022,I,Y,0,0,0
92075,2,2022,R,N,5815,2309117,397
92078,2,2022,A,Y,0,0,0
92078,2,2022,C,N,1485,8455145,5694
92078,2,2022,I,Y,0,0,0
92078,2,2022,R,N,17369,5587959,322
92079,2,2022,A,Y,0,0,0
92079,2,2022,C,Y,0,0,0
92079,2,2022,I,Y,0,0,0
92079,2,2022,R,Y,0,0,0
92081,2,2022,A,Y,0,0,0
92081,2,2022,C,Y,1358,12055809,8878
92081,2,2022,I,Y,0,0,0
92081,2,2022,R,Y,11454,3460578,302
92082,2,2022,A,Y,0,0,0
92082,2,2022,C,Y,0,0,0
92082,2,2022,I,Y,0,0,0
92082,2,2022,R,Y,6443,3118008,484
92083,2,2022,A,Y,0,0,0
92083,2,2022,C,N,928,3904166,4207
92083,2,2022,I,Y,0,0,0
92083,2,2022,R,N,11726,3755401,320
92084,2,2022,A,Y,0,0,0
92084,2,2022,C,Y,1086,3551306,3270
92084,2,2022,I,Y,0,0,0
92084,2,2022,R,Y,15593,5598802,359
92085,2,2022,A,Y,0,0,0
92085,2,2022,C,Y,0,0,0
92085,2,2022,I,Y,0,0,0
92085,2,2022,R,Y,0,0,0
92086,2,2022,A,Y,0,0,0
92086,2,2022,C,Y,0,0,0
92086,2,2022,I,Y,0,0,0
92086,2,2022,R,Y,447,444131,994
92091,2,2022,A,Y,0,0,0
92091,2,2022,C,Y,0,0,0
92091,2,2022,I,Y,0,0,0
92091,2,2022,R,N,979,632134,646
92092,2,2022,A,Y,0,0,0
92092,2,2022,C,Y,0,0,0
92092,2,2022,I,Y,0,0,0
92092,2,2022,R,Y,0,0,0
92093,2,2022,A,Y,0,0,0
92093,2,2022,C,Y,0,0,0
92093,2,2022,I,Y,0,0,0
92093,2,2022,R,Y,0,0,0
92096,2,2022,A,Y,0,0,0
92096,2,2022,C,Y,0,0,0
92096,2,2022,I,Y,0,0,0
92096,2,2022,R,Y,0,0,0
92101,2,2022,A,Y,0,0,0
92101,2,2022,C,Y,0,0,0
92101,2,2022,I,Y,0,0,0
92101,2,2022,R,Y,27698,7949958,287
92102,2,2022,A,Y,0,0,0
92102,2,2022,C,N,111,1089233,9813
92102,2,2022,I,Y,0,0,0
92102,2,2022,R,N,13906,3661851,263
92103,2,2022,A,Y,0,0,0
92103,2,2022,C,Y,0,0,0
92103,2,2022,I,Y,0,0,0
92103,2,2022,R,Y,18446,4977208,270
92104,2,2022,A,Y,0,0,0
92104,2,2022,C,Y,0,0,0
92104,2,2022,I,Y,0,0,0
92104,2,2022,R,N,22962,5076400,221
92105,2,2022,A,Y,0,0,0
92105,2,2022,C,Y,0,0,0
92105,2,2022,I,Y,0,0,0
92105,2,2022,R,N,21172,5605349,265
92106,2,2022,A,Y,0,0,0
92106,2,2022,C,Y,0,0,0
92106,2,2022,I,Y,0,0,0
92106,2,2022,R,Y,7531,2607789,346
92107,2,2022,A,Y,0,0,0
92107,2,2022,C,Y,0,0,0
92107,2,2022,I,Y,0,0,0
92107,2,2022,R,N,13735,3800183,277
92108,2,2022,A,Y,0,0,0
92108,2,2022,C,N,246,5988024,24342
92108,2,2022,I,Y,0,0,0
92108,2,2022,R,N,14964,4179668,279
92109,2,2022,A,Y,0,0,0
92109,2,2022,C,Y,0,0,0
92109,2,2022,I,Y,0,0,0
92109,2,2022,R,N,24332,6495111,267
92110,2,2022,A,Y,0,0,0
92110,2,2022,C,Y,0,0,0
92110,2,2022,I,Y,0,0,0
92110,2,2022,R,N,12145,4538811,374
92111,2,2022,A,Y,0,0,0
92111,2,2022,C,Y,0,0,0
92111,2,2022,I,Y,0,0,0
92111,2,2022,R,Y,16090,4594238,286
92112,2,2022,A,Y,0,0,0
92112,2,2022,C,Y,0,0,0
92112,2,2022,I,Y,0,0,0
92112,2,2022,R,Y,0,0,0
92113,2,2022,A,Y,0,0,0
92113,2,2022,C,Y,0,0,0
92113,2,2022,I,Y,0,0,0
92113,2,2022,R,N,12643,3562785,282
92114,2,2022,A,Y,0,0,0
92114,2,2022,C,Y,0,0,0
92114,2,2022,I,Y,0,0,0
92114,2,2022,R,N,17294,5389295,312
92115,2,2022,A,Y,0,0,0
92115,2,2022,C,Y,0,0,0
92115,2,2022,I,Y,0,0,0
92115,2,2022,R,Y,21158,5327608,252
92116,2,2022,A,Y,0,0,0
92116,2,2022,C,Y,0,0,0
92116,2,2022,I,Y,0,0,0
92116,2,2022,R,N,17223,3906085,227
92117,2,2022,A,Y,0,0,0
92117,2,2022,C,Y,0,0,0
92117,2,2022,I,Y,0,0,0
92117,2,2022,R,N,20318,5591368,275
92118,2,2022,A,Y,0,0,0
92118,2,2022,C,Y,0,0,0
92118,2,2022,I,Y,0,0,0
92118,2,2022,R,Y,7986,3318728,416
92119,2,2022,A,Y,0,0,0
92119,2,2022,C,Y,0,0,0
92119,2,2022,I,Y,0,0,0
92119,2,2022,R,N,9790,2675817,273
92120,2,2022,A,Y,0,0,0
92120,2,2022,C,Y,0,0,0
92120,2,2022,I,Y,0,0,0
92120,2,2022,R,N,12634,3537651,280
92121,2,2022,A,Y,0,0,0
92121,2,2022,C,Y,0,0,0
92121,2,2022,I,Y,0,0,0
92121,2,2022,R,Y,1860,441846,238
92122,2,2022,A,Y,0,0,0
92122,2,2022,C,Y,0,0,0
92122,2,2022,I,Y,0,0,0
92122,2,2022,R,N,21080,6261226,297
92123,2,2022,A,Y,0,0,0
92123,2,2022,C,Y,0,0,0
92123,2,2022,I,Y,0,0,0
92123,2,2022,R,Y,11452,4003565,350
92124,2,2022,A,Y,0,0,0
92124,2,2022,C,Y,0,0,0
92124,2,2022,I,Y,0,0,0
92124,2,2022,R,N,9139,2563514,281
92126,2,2022,A,Y,0,0,0
92126,2,2022,C,Y,0,0,0
92126,2,2022,I,Y,0,0,0
92126,2,2022,R,Y,24731,7118659,288
92127,2,2022,A,Y,0,0,0
92127,2,2022,C,Y,0,0,0
92127,2,2022,I,Y,0,0,0
92127,2,2022,R,N,16812,5782219,344
92128,2,2022,A,Y,0,0,0
92128,2,2022,C,Y,0,0,0
92128,2,2022,I,Y,0,0,0
92128,2,2022,R,Y,20846,5973627,287
92129,2,2022,A,Y,0,0,0
92129,2,2022,C,Y,0,0,0
92129,2,2022,I,Y,0,0,0
92129,2,2022,R,N,17936,4740638,264
92130,2,2022,A,Y,0,0,0
92130,2,2022,C,Y,0,0,0
92130,2,2022,I,Y,0,0,0
92130,2,2022,R,N,22649,7211121,318
92131,2,2022,A,Y,0,0,0
92131,2,2022,C,Y,0,0,0
92131,2,2022,I,Y,0,0,0
92131,2,2022,R,Y,12585,3402266,270
92132,2,2022,A,Y,0,0,0
92132,2,2022,C,Y,0,0,0
92132,2,2022,I,Y,0,0,0
92132,2,2022,R,Y,0,0,0
92134,2,2022,A,Y,0,0,0
92134,2,2022,C,Y,0,0,0
92134,2,2022,I,Y,0,0,0
92134,2,2022,R,Y,0,0,0
92135,2,2022,A,Y,0,0,0
92135,2,2022,C,Y,0,0,0
92135,2,2022,I,Y,0,0,0
92135,2,2022,R,Y,0,0,0
92136,2,2022,A,Y,0,0,0
92136,2,2022,C,Y,0,0,0
92136,2,2022,I,Y,0,0,0
92136,2,2022,R,Y,0,0,0
92139,2,2022,A,Y,0,0,0
92139,2,2022,C,Y,0,0,0
92139,2,2022,I,Y,0,0,0
92139,2,2022,R,N,9961,3160518,317
92145,2,2022,A,Y,0,0,0
92145,2,2022,C,Y,0,0,0
92145,2,2022,I,Y,0,0,0
92145,2,2022,R,Y,0,0,0
92152,2,2022,A,Y,0,0,0
92152,2,2022,C,Y,0,0,0
92152,2,2022,I,Y,0,0,0
92152,2,2022,R,Y,0,0,0
92154,2,2022,A,Y,0,0,0
92154,2,2022,C,Y,0,0,0
92154,2,2022,I,Y,0,0,0
92154,2,2022,R,Y,20840,6381635,306
92155,2,2022,A,Y,0,0,0
92155,2,2022,C,Y,0,0,0
92155,2,2022,I,Y,0,0,0
92155,2,2022,R,Y,0,0,0
92158,2,2022,A,Y,0,0,0
92158,2,2022,C,Y,0,0,0
92158,2,2022,I,Y,0,0,0
92158,2,2022,R,Y,0,0,0
92161,2,2022,A,Y,0,0,0
92161,2,2022,C,Y,0,0,0
92161,2,2022,I,Y,0,0,0
92161,2,2022,R,Y,0,0,0
92173,2,2022,A,Y,0,0,0
92173,2,2022,C,Y,0,0,0
92173,2,2022,I,Y,0,0,0
92173,2,2022,R,N,6776,1621631,239
92179,2,2022,A,Y,0,0,0
92179,2,2022,C,Y,0,0,0
92179,2,2022,I,Y,0,0,0
92179,2,2022,R,Y,0,0,0
92182,2,2022,A,Y,0,0,0
92182,2,2022,C,Y,0,0,0
92182,2,2022,I,Y,0,0,0
92182,2,2022,R,Y,0,0,0
92199,2,2022,A,Y,0,0,0
92199,2,2022,C,Y,0,0,0
92199,2,2022,I,Y,0,0,0
92199,2,2022,R,Y,0,0,0
92536,2,2022,A,Y,0,0,0
92536,2,2022,C,Y,0,0,0
92536,2,2022,I,Y,0,0,0
92536,2,2022,R,Y,0,0,0
92624,2,2022,A,Y,0,0,0
92624,2,2022,C,Y,0,0,0
92624,2,2022,I,Y,0,0,0
92624,2,2022,R,N,2887,1200590,416
92625,2,2022,A,Y,0,0,0
92629,2,2022,A,Y,0,0,0
92629,2,2022,C,Y,0,0,0
92629,2,2022,I,Y,0,0,0
92629,2,2022,R,N,13108,4998963,381
92649,2,2022,A,Y,0,0,0
92651,2,2022,A,Y,0,0,0
92651,2,2022,C,Y,0,0,0
92651,2,2022,I,Y,0,0,0
92651,2,2022,R,Y,1654,849935,514
92653,2,2022,A,Y,0,0,0
92653,2,2022,C,N,294,1411196,4800
92653,2,2022,I,Y,0,0,0
92653,2,2022,R,N,5752,2530976,440
92654,2,2022,A,Y,0,0,0
92654,2,2022,C,Y,0,0,0
92654,2,2022,I,Y,0,0,0
92654,2,2022,R,Y,0,0,0
92656,2,2022,A,Y,0,0,0
92656,2,2022,C,Y,0,0,0
92656,2,2022,I,Y,0,0,0
92656,2,2022,R,N,2352,679624,289
92672,2,2022,A,Y,0,0,0
92672,2,2022,C,Y,0,0,0
92672,2,2022,I,Y,0,0,0
92672,2,2022,R,Y,15509,5502108,355
92673,2,2022,A,Y,0,0,0
92673,2,2022,C,N,772,5350883,6931
92673,2,2022,I,Y,0,0,0
92673,2,2022,R,N,10158,3924494,386
92674,2,2022,A,Y,0,0,0
92674,2,2022,C,Y,0,0,0
92674,2,2022,I,Y,0,0,0
92674,2,2022,R,Y,0,0,0
92675,2,2022,A,Y,0,0,0
92675,2,2022,C,Y,0,0,0
92675,2,2022,I,Y,0,0,0
92675,2,2022,R,Y,11382,5250789,461
92676,2,2022,A,Y,0,0,0
92676,2,2022,C,Y,0,0,0
92676,2,2022,I,Y,0,0,0
92676,2,2022,R,Y,0,0,0
92677,2,2022,A,Y,0,0,0
92677,2,2022,C,Y,1711,11664735,6817
92677,2,2022,I,Y,0,0,0
92677,2,2022,R,Y,22812,8361602,367
92679,2,2022,A,Y,0,0,0
92679,2,2022,C,Y,0,0,0
92679,2,2022,I,Y,0,0,0
92679,2,2022,R,N,3204,1537940,480
92688,2,2022,A,Y,0,0,0
92688,2,2022,C,Y,0,0,0
92688,2,2022,I,Y,0,0,0
92688,2,2022,R,N,1980,579986,293
92690,2,2022,A,Y,0,0,0
92690,2,2022,C,Y,0,0,0
92690,2,2022,I,Y,0,0,0
92690,2,2022,R,Y,0,0,0
92691,2,2022,A,Y,0,0,0
92691,2,2022,C,Y,0,0,0
92691,2,2022,I,Y,0,0,0
92691,2,2022,R,Y,3914,1276431,326
92692,2,2022,A,Y,0,0,0
92692,2,2022,C,Y,0,0,0
92692,2,2022,I,Y,0,0,0
92692,2,2022,R,N,6359,2106341,331
92693,2,2022,A,Y,0,0,0
92693,2,2022,C,Y,0,0,0
92693,2,2022,I,Y,0,0,0
92693,2,2022,R,Y,0,0,0
92694,2,2022,A,Y,0,0,0
92694,2,2022,C,N,341,2899278,8502
92694,2,2022,I,Y,0,0,0
92694,2,2022,R,N,12187,4476939,367
91901,3,2022,A,Y,0,0,0
91901,3,2022,C,Y,0,0,0
91901,3,2022,I,Y,0,0,0
91901,3,2022,R,Y,8259,3363905,407
91902,3,2022,A,Y,0,0,0
91902,3,2022,C,Y,0,0,0
91902,3,2022,I,Y,0,0,0
91902,3,2022,R,N,6037,1905650,316
91905,3,2022,A,Y,0,0,0
91905,3,2022,C,Y,0,0,0
91905,3,2022,I,Y,0,0,0
91905,3,2022,R,Y,281,142309,506
91906,3,2022,A,Y,0,0,0
91906,3,2022,C,Y,435,1121595,2578
91906,3,2022,I,Y,0,0,0
91906,3,2022,R,Y,2002,1064914,532
91910,3,2022,A,Y,0,0,0
91910,3,2022,C,Y,0,0,0
91910,3,2022,I,Y,0,0,0
91910,3,2022,R,Y,25108,7200476,287
91911,3,2022,A,Y,0,0,0
91911,3,2022,C,Y,304,4708025,15487
91911,3,2022,I,Y,0,0,0
91911,3,2022,R,Y,23572,7263419,308
91912,3,2022,A,Y,0,0,0
91912,3,2022,C,Y,0,0,0
91912,3,2022,I,Y,0,0,0
91912,3,2022,R,Y,0,0,0
91913,3,2022,A,Y,0,0,0
91913,3,2022,C,Y,0,0,0
91913,3,2022,I,Y,0,0,0
91913,3,2022,R,N,16857,4773302,283
91914,3,2022,A,Y,0,0,0
91914,3,2022,C,Y,0,0,0
91914,3,2022,I,Y,0,0,0
91914,3,2022,R,N,4790,1260267,263
91915,3,2022,A,Y,0,0,0
91915,3,2022,C,Y,0,0,0
91915,3,2022,I,Y,0,0,0
91915,3,2022,R,Y,10589,3016537,285
91916,3,2022,A,Y,0,0,0
91916,3,2022,C,Y,0,0,0
91916,3,2022,I,Y,0,0,0
91916,3,2022,R,Y,0,0,0
91917,3,2022,A,Y,0,0,0
91917,3,2022,C,Y,0,0,0
91917,3,2022,I,Y,0,0,0
91917,3,2022,R,N,222,141698,638
91931,3,2022,A,Y,0,0,0
91931,3,2022,C,Y,0,0,0
91931,3,2022,I,Y,0,0,0
91931,3,2022,R,Y,0,0,0
91932,3,2022,A,Y,0,0,0
91932,3,2022,C,Y,0,0,0
91932,3,2022,I,Y,0,0,0
91932,3,2022,R,N,7239,1071604,148
91934,3,2022,A,Y,0,0,0
91934,3,2022,C,Y,0,0,0
91934,3,2022,I,Y,0,0,0
91934,3,2022,R,Y,0,0,0
91935,3,2022,A,Y,0,0,0
91935,3,2022,C,Y,0,0,0
91935,3,2022,I,Y,0,0,0
91935,3,2022,R,N,2893,1147368,397
91941,3,2022,A,Y,0,0,0
91941,3,2022,C,Y,0,0,0
91941,3,2022,I,Y,0,0,0
91941,3,2022,R,N,12505,2692579,215
91942,3,2022,A,Y,0,0,0
91942,3,2022,C,N,287,4059121,14143
91942,3,2022,I,Y,0,0,0
91942,3,2022,R,N,17505,2530362,145
91945,3,2022,A,Y,0,0,0
91945,3,2022,C,N,592,2845615,4807
91945,3,2022,I,Y,0,0,0
91945,3,2022,R,N,9131,2604801,285
91948,3,2022,A,Y,0,0,0
91948,3,2022,C,Y,0,0,0
91948,3,2022,I,Y,0,0,0
91948,3,2022,R,Y,0,0,0
91950,3,2022,A,Y,0,0,0
91950,3,2022,C,Y,2001,14473279,7233
91950,3,2022,I,Y,0,0,0
91950,3,2022,R,Y,15845,4833679,305
91962,3,2022,A,Y,0,0,0
91962,3,2022,C,Y,0,0,0
91962,3,2022,I,Y,0,0,0
91962,3,2022,R,Y,0,0,0
91963,3,2022,A,Y,0,0,0
91963,3,2022,C,Y,0,0,0
91963,3,2022,I,Y,0,0,0
91963,3,2022,R,Y,0,0,0
91977,3,2022,A,Y,0,0,0
91977,3,2022,C,N,805,3459448,4297
91977,3,2022,I,Y,0,0,0
91977,3,2022,R,N,18733,5508990,294
91978,3,2022,A,Y,0,0,0
91978,3,2022,C,Y,0,0,0
91978,3,2022,I,Y,0,0,0
91978,3,2022,R,N,2960,1092251,369
91980,3,2022,A,Y,0,0,0
91980,3,2022,C,Y,0,0,0
91980,3,2022,I,Y,0,0,0
91980,3,2022,R,Y,0,0,0
92003,3,2022,A,Y,0,0,0
92003,3,2022,C,N,298,862646,2895
92003,3,2022,I,Y,0,0,0
92003,3,2022,R,N,1927,761891,395
92004,3,2022,A,Y,0,0,0
92004,3,2022,C,Y,0,0,0
92004,3,2022,I,Y,0,0,0
92004,3,2022,R,Y,2243,567921,253
92007,3,2022,A,Y,0,0,0
92007,3,2022,C,Y,0,0,0
92007,3,2022,I,Y,0,0,0
92007,3,2022,R,N,4501,1411135,314
92008,3,2022,A,Y,0,0,0
92008,3,2022,C,Y,0,0,0
92008,3,2022,I,Y,0,0,0
92008,3,2022,R,N,2618,740424,283
92009,3,2022,A,Y,0,0,0
92009,3,2022,C,Y,0,0,0
92009,3,2022,I,Y,0,0,0
92009,3,2022,R,N,2337,558663,239
92010,3,2022,A,Y,0,0,0
92010,3,2022,C,Y,0,0,0
92010,3,2022,I,Y,0,0,0
92010,3,2022,R,N,1346,498426,370
92011,3,2022,A,Y,0,0,0
92011,3,2022,C,Y,0,0,0
92011,3,2022,I,Y,0,0,0
92011,3,2022,R,N,1819,487223,268
92014,3,2022,A,Y,0,0,0
92014,3,2022,C,Y,0,0,0
92014,3,2022,I,Y,0,0,0
92014,3,2022,R,N,4329,1670346,386
92019,3,2022,A,Y,0,0,0
92019,3,2022,C,Y,0,0,0
92019,3,2022,I,Y,0,0,0
92019,3,2022,R,N,14644,4336702,296
92020,3,2022,A,Y,0,0,0
92020,3,2022,C,N,2278,15783804,6929
92020,3,2022,I,Y,0,0,0
92020,3,2022,R,N,20783,6324145,304
92021,3,2022,A,Y,0,0,0
92021,3,2022,C,N,1272,6901213,5425
92021,3,2022,I,Y,0,0,0
92021,3,2022,R,N,21449,7184159,335
92024,3,2022,A,Y,0,0,0
92024,3,2022,C,Y,0,0,0
92024,3,2022,I,Y,0,0,0
92024,3,2022,R,Y,19389,6575669,339
92025,3,2022,A,Y,0,0,0
92025,3,2022,C,Y,2046,11392040,5568
92025,3,2022,I,Y,0,0,0
92025,3,2022,R,Y,15533,4429778,285
92026,3,2022,A,Y,0,0,0
92026,3,2022,C,N,599,3837298,6406
92026,3,2022,I,Y,0,0,0
92026,3,2022,R,N,18181,5354761,295
92027,3,2022,A,Y,0,0,0
92027,3,2022,C,Y,0,0,0
92027,3,2022,I,Y,0,0,0
92027,3,2022,R,Y,16346,4261828,261
92028,3,2022,A,Y,0,0,0
92028,3,2022,C,Y,1582,6795173,4295
92028,3,2022,I,Y,0,0,0
92028,3,2022,R,Y,17126,5252738,307
92029,3,2022,A,Y,0,0,0
92029,3,2022,C,Y,0,0,0
92029,3,2022,I,Y,0,0,0
92029,3,2022,R,N,7270,2389989,329
92036,3,2022,A,Y,0,0,0
92036,3,2022,C,Y,0,0,0
92036,3,2022,I,Y,0,0,0
92036,3,2022,R,Y,2374,1193402,503
92037,3,2022,A,Y,0,0,0
92037,3,2022,C,Y,0,0,0
92037,3,2022,I,Y,0,0,0
92037,3,2022,R,Y,19183,8245552,430
92040,3,2022,A,Y,0,0,0
92040,3,2022,C,Y,0,0,0
92040,3,2022,I,Y,0,0,0
92040,3,2022,R,N,14089,4502682,320
92045,3,2022,C,Y,0,0,0
92045,3,2022,I,Y,0,0,0
92045,3,2022,R,Y,0,0,0
92049,3,2022,A,Y,0,0,0
92049,3,2022,C,Y,0,0,0
92049,3,2022,I,Y,0,0,0
92049,3,2022,R,Y,0,0,0
92054,3,2022,A,Y,0,0,0
92054,3,2022,C,Y,1345,9556232,7105
92054,3,2022,I,Y,0,0,0
92054,3,2022,R,Y,15984,4996087,313
92055,3,2022,A,Y,0,0,0
92055,3,2022,C,Y,0,0,0
92055,3,2022,I,Y,0,0,0
92055,3,2022,R,Y,0,0,0
92056,3,2022,A,Y,0,0,0
92056,3,2022,C,N,1152,11502383,9985
92056,3,2022,I,Y,0,0,0
92056,3,2022,R,N,20427,5684654,278
92057,3,2022,A,Y,0,0,0
92057,3,2022,C,Y,0,0,0
92057,3,2022,I,Y,0,0,0
92057,3,2022,R,N,19802,5278717,267
92058,3,2022,A,Y,0,0,0
92058,3,2022,C,Y,0,0,0
92058,3,2022,I,Y,0,0,0
92058,3,2022,R,Y,7211,2728853,378
92059,3,2022,A,Y,0,0,0
92059,3,2022,C,Y,0,0,0
92059,3,2022,I,Y,0,0,0
92059,3,2022,R,N,526,279509,531
92060,3,2022,A,Y,0,0,0
92060,3,2022,C,Y,0,0,0
92060,3,2022,I,Y,0,0,0
92060,3,2022,R,Y,0,0,0
92061,3,2022,A,Y,0,0,0
92061,3,2022,C,Y,0,0,0
92061,3,2022,I,Y,0,0,0
92061,3,2022,R,N,1000,589690,590
92064,3,2022,A,Y,0,0,0
92064,3,2022,C,Y,0,0,0
92064,3,2022,I,Y,0,0,0
92064,3,2022,R,N,15632,3682284,236
92065,3,2022,A,Y,0,0,0
92065,3,2022,C,Y,0,0,0
92065,3,2022,I,Y,0,0,0
92065,3,2022,R,Y,12316,4205566,341
92066,3,2022,A,Y,0,0,0
92066,3,2022,C,Y,0,0,0
92066,3,2022,I,Y,0,0,0
92066,3,2022,R,Y,0,0,0
92067,3,2022,A,Y,0,0,0
92067,3,2022,C,N,366,2352929,6429
92067,3,2022,I,Y,0,0,0
92067,3,2022,R,N,3884,4040822,1040
92068,3,2022,A,Y,0,0,0
92068,3,2022,C,Y,0,0,0
92068,3,2022,I,Y,0,0,0
92068,3,2022,R,Y,0,0,0
92069,3,2022,A,Y,0,0,0
92069,3,2022,C,Y,1322,9056751,6851
92069,3,2022,I,Y,0,0,0
92069,3,2022,R,Y,15054,3742161,249
92070,3,2022,A,Y,0,0,0
92070,3,2022,C,Y,0,0,0
92070,3,2022,I,Y,0,0,0
92070,3,2022,R,Y,0,0,0
92071,3,2022,A,Y,0,0,0
92071,3,2022,C,Y,1419,8104131,5711
92071,3,2022,I,Y,0,0,0
92071,3,2022,R,Y,20063,5208154,260
92072,3,2022,A,Y,0,0,0
92072,3,2022,C,Y,0,0,0
92072,3,2022,I,Y,0,0,0
92072,3,2022,R,Y,0,0,0
92075,3,2022,A,Y,0,0,0
92075,3,2022,C,N,693,2555648,3688
92075,3,2022,I,Y,0,0,0
92075,3,2022,R,N,5845,2241947,384
92078,3,2022,A,Y,0,0,0
92078,3,2022,C,N,1495,9864648,6598
92078,3,2022,I,Y,0,0,0
92078,3,2022,R,N,17473,5334218,305
92079,3,2022,A,Y,0,0,0
92079,3,2022,C,Y,0,0,0
92079,3,2022,I,Y,0,0,0
92079,3,2022,R,Y,0,0,0
92081,3,2022,A,Y,0,0,0
92081,3,2022,C,Y,1359,13404934,9864
92081,3,2022,I,Y,0,0,0
92081,3,2022,R,Y,11500,3282933,285
92082,3,2022,A,Y,0,0,0
92082,3,2022,C,Y,0,0,0
